"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Month"	"Month Code"	"Cause of death"	"Cause of death Code"	Deaths	Population	Crude Rate
	"California"	"06"	"2002"	"2002"	"Jul., 2002"	"2002/07"	"Subarachnoid haemorrhage, unspecified"	"I60.9"	42	Not Applicable	Not Applicable
	"California"	"06"	"2002"	"2002"	"Jul., 2002"	"2002/07"	"Intracerebral haemorrhage, unspecified"	"I61.9"	112	Not Applicable	Not Applicable
	"California"	"06"	"2002"	"2002"	"Jul., 2002"	"2002/07"	"Intracranial haemorrhage (nontraumatic), unspecified"	"I62.9"	52	Not Applicable	Not Applicable
	"California"	"06"	"2002"	"2002"	"Jul., 2002"	"2002/07"	"Cerebral infarction, unspecified"	"I63.9"	32	Not Applicable	Not Applicable
	"California"	"06"	"2002"	"2002"	"Jul., 2002"	"2002/07"	"Stroke, not specified as haemorrhage or infarction"	"I64"	369	Not Applicable	Not Applicable
	"California"	"06"	"2002"	"2002"	"Jul., 2002"	"2002/07"	"Sequelae of stroke, not specified as haemorrhage or infarction"	"I69.4"	86	Not Applicable	Not Applicable
	"California"	"06"	"2002"	"2002"	"Jul., 2002"	"2002/07"	"Sequelae of other and unspecified cerebrovascular diseases"	"I69.8"	62	Not Applicable	Not Applicable
	"California"	"06"	"2002"	"2002"	"Aug., 2002"	"2002/08"	"Subarachnoid haemorrhage, unspecified"	"I60.9"	49	Not Applicable	Not Applicable
	"California"	"06"	"2002"	"2002"	"Aug., 2002"	"2002/08"	"Intracerebral haemorrhage, unspecified"	"I61.9"	94	Not Applicable	Not Applicable
	"California"	"06"	"2002"	"2002"	"Aug., 2002"	"2002/08"	"Intracranial haemorrhage (nontraumatic), unspecified"	"I62.9"	35	Not Applicable	Not Applicable
	"California"	"06"	"2002"	"2002"	"Aug., 2002"	"2002/08"	"Cerebral infarction, unspecified"	"I63.9"	43	Not Applicable	Not Applicable
	"California"	"06"	"2002"	"2002"	"Aug., 2002"	"2002/08"	"Stroke, not specified as haemorrhage or infarction"	"I64"	398	Not Applicable	Not Applicable
	"California"	"06"	"2002"	"2002"	"Aug., 2002"	"2002/08"	"Cerebrovascular disease, unspecified"	"I67.9"	10	Not Applicable	Not Applicable
	"California"	"06"	"2002"	"2002"	"Aug., 2002"	"2002/08"	"Sequelae of stroke, not specified as haemorrhage or infarction"	"I69.4"	84	Not Applicable	Not Applicable
	"California"	"06"	"2002"	"2002"	"Aug., 2002"	"2002/08"	"Sequelae of other and unspecified cerebrovascular diseases"	"I69.8"	54	Not Applicable	Not Applicable
	"California"	"06"	"2002"	"2002"	"Sep., 2002"	"2002/09"	"Subarachnoid haemorrhage, unspecified"	"I60.9"	45	Not Applicable	Not Applicable
	"California"	"06"	"2002"	"2002"	"Sep., 2002"	"2002/09"	"Intracerebral haemorrhage, unspecified"	"I61.9"	96	Not Applicable	Not Applicable
	"California"	"06"	"2002"	"2002"	"Sep., 2002"	"2002/09"	"Intracranial haemorrhage (nontraumatic), unspecified"	"I62.9"	29	Not Applicable	Not Applicable
	"California"	"06"	"2002"	"2002"	"Sep., 2002"	"2002/09"	"Cerebral infarction, unspecified"	"I63.9"	36	Not Applicable	Not Applicable
	"California"	"06"	"2002"	"2002"	"Sep., 2002"	"2002/09"	"Stroke, not specified as haemorrhage or infarction"	"I64"	370	Not Applicable	Not Applicable
	"California"	"06"	"2002"	"2002"	"Sep., 2002"	"2002/09"	"Sequelae of stroke, not specified as haemorrhage or infarction"	"I69.4"	80	Not Applicable	Not Applicable
	"California"	"06"	"2002"	"2002"	"Sep., 2002"	"2002/09"	"Sequelae of other and unspecified cerebrovascular diseases"	"I69.8"	52	Not Applicable	Not Applicable
	"California"	"06"	"2002"	"2002"	"Oct., 2002"	"2002/10"	"Subarachnoid haemorrhage, unspecified"	"I60.9"	54	Not Applicable	Not Applicable
	"California"	"06"	"2002"	"2002"	"Oct., 2002"	"2002/10"	"Intracerebral haemorrhage, unspecified"	"I61.9"	122	Not Applicable	Not Applicable
	"California"	"06"	"2002"	"2002"	"Oct., 2002"	"2002/10"	"Intracranial haemorrhage (nontraumatic), unspecified"	"I62.9"	35	Not Applicable	Not Applicable
	"California"	"06"	"2002"	"2002"	"Oct., 2002"	"2002/10"	"Cerebral infarction, unspecified"	"I63.9"	37	Not Applicable	Not Applicable
	"California"	"06"	"2002"	"2002"	"Oct., 2002"	"2002/10"	"Stroke, not specified as haemorrhage or infarction"	"I64"	381	Not Applicable	Not Applicable
	"California"	"06"	"2002"	"2002"	"Oct., 2002"	"2002/10"	"Cerebrovascular disease, unspecified"	"I67.9"	12	Not Applicable	Not Applicable
	"California"	"06"	"2002"	"2002"	"Oct., 2002"	"2002/10"	"Sequelae of stroke, not specified as haemorrhage or infarction"	"I69.4"	94	Not Applicable	Not Applicable
	"California"	"06"	"2002"	"2002"	"Oct., 2002"	"2002/10"	"Sequelae of other and unspecified cerebrovascular diseases"	"I69.8"	62	Not Applicable	Not Applicable
	"California"	"06"	"2002"	"2002"	"Nov., 2002"	"2002/11"	"Subarachnoid haemorrhage, unspecified"	"I60.9"	49	Not Applicable	Not Applicable
	"California"	"06"	"2002"	"2002"	"Nov., 2002"	"2002/11"	"Intracerebral haemorrhage, unspecified"	"I61.9"	117	Not Applicable	Not Applicable
	"California"	"06"	"2002"	"2002"	"Nov., 2002"	"2002/11"	"Intracranial haemorrhage (nontraumatic), unspecified"	"I62.9"	48	Not Applicable	Not Applicable
	"California"	"06"	"2002"	"2002"	"Nov., 2002"	"2002/11"	"Cerebral infarction due to thrombosis of cerebral arteries"	"I63.3"	10	Not Applicable	Not Applicable
	"California"	"06"	"2002"	"2002"	"Nov., 2002"	"2002/11"	"Cerebral infarction, unspecified"	"I63.9"	35	Not Applicable	Not Applicable
	"California"	"06"	"2002"	"2002"	"Nov., 2002"	"2002/11"	"Stroke, not specified as haemorrhage or infarction"	"I64"	367	Not Applicable	Not Applicable
	"California"	"06"	"2002"	"2002"	"Nov., 2002"	"2002/11"	"Cerebrovascular disease, unspecified"	"I67.9"	12	Not Applicable	Not Applicable
	"California"	"06"	"2002"	"2002"	"Nov., 2002"	"2002/11"	"Sequelae of stroke, not specified as haemorrhage or infarction"	"I69.4"	76	Not Applicable	Not Applicable
	"California"	"06"	"2002"	"2002"	"Nov., 2002"	"2002/11"	"Sequelae of other and unspecified cerebrovascular diseases"	"I69.8"	52	Not Applicable	Not Applicable
	"California"	"06"	"2002"	"2002"	"Dec., 2002"	"2002/12"	"Subarachnoid haemorrhage, unspecified"	"I60.9"	45	Not Applicable	Not Applicable
	"California"	"06"	"2002"	"2002"	"Dec., 2002"	"2002/12"	"Intracerebral haemorrhage, unspecified"	"I61.9"	130	Not Applicable	Not Applicable
	"California"	"06"	"2002"	"2002"	"Dec., 2002"	"2002/12"	"Intracranial haemorrhage (nontraumatic), unspecified"	"I62.9"	47	Not Applicable	Not Applicable
	"California"	"06"	"2002"	"2002"	"Dec., 2002"	"2002/12"	"Cerebral infarction, unspecified"	"I63.9"	40	Not Applicable	Not Applicable
	"California"	"06"	"2002"	"2002"	"Dec., 2002"	"2002/12"	"Stroke, not specified as haemorrhage or infarction"	"I64"	437	Not Applicable	Not Applicable
	"California"	"06"	"2002"	"2002"	"Dec., 2002"	"2002/12"	"Cerebrovascular disease, unspecified"	"I67.9"	17	Not Applicable	Not Applicable
	"California"	"06"	"2002"	"2002"	"Dec., 2002"	"2002/12"	"Sequelae of stroke, not specified as haemorrhage or infarction"	"I69.4"	95	Not Applicable	Not Applicable
	"California"	"06"	"2002"	"2002"	"Dec., 2002"	"2002/12"	"Sequelae of other and unspecified cerebrovascular diseases"	"I69.8"	64	Not Applicable	Not Applicable
	"California"	"06"	"2003"	"2003"	"Jan., 2003"	"2003/01"	"Subarachnoid haemorrhage, unspecified"	"I60.9"	57	Not Applicable	Not Applicable
	"California"	"06"	"2003"	"2003"	"Jan., 2003"	"2003/01"	"Intracerebral haemorrhage in brain stem"	"I61.3"	11	Not Applicable	Not Applicable
	"California"	"06"	"2003"	"2003"	"Jan., 2003"	"2003/01"	"Intracerebral haemorrhage, unspecified"	"I61.9"	141	Not Applicable	Not Applicable
	"California"	"06"	"2003"	"2003"	"Jan., 2003"	"2003/01"	"Intracranial haemorrhage (nontraumatic), unspecified"	"I62.9"	72	Not Applicable	Not Applicable
	"California"	"06"	"2003"	"2003"	"Jan., 2003"	"2003/01"	"Cerebral infarction, unspecified"	"I63.9"	42	Not Applicable	Not Applicable
	"California"	"06"	"2003"	"2003"	"Jan., 2003"	"2003/01"	"Stroke, not specified as haemorrhage or infarction"	"I64"	426	Not Applicable	Not Applicable
	"California"	"06"	"2003"	"2003"	"Jan., 2003"	"2003/01"	"Cerebrovascular disease, unspecified"	"I67.9"	20	Not Applicable	Not Applicable
	"California"	"06"	"2003"	"2003"	"Jan., 2003"	"2003/01"	"Sequelae of stroke, not specified as haemorrhage or infarction"	"I69.4"	82	Not Applicable	Not Applicable
	"California"	"06"	"2003"	"2003"	"Jan., 2003"	"2003/01"	"Sequelae of other and unspecified cerebrovascular diseases"	"I69.8"	60	Not Applicable	Not Applicable
	"California"	"06"	"2003"	"2003"	"Feb., 2003"	"2003/02"	"Subarachnoid haemorrhage, unspecified"	"I60.9"	38	Not Applicable	Not Applicable
	"California"	"06"	"2003"	"2003"	"Feb., 2003"	"2003/02"	"Intracerebral haemorrhage, unspecified"	"I61.9"	93	Not Applicable	Not Applicable
	"California"	"06"	"2003"	"2003"	"Feb., 2003"	"2003/02"	"Intracranial haemorrhage (nontraumatic), unspecified"	"I62.9"	62	Not Applicable	Not Applicable
	"California"	"06"	"2003"	"2003"	"Feb., 2003"	"2003/02"	"Cerebral infarction, unspecified"	"I63.9"	50	Not Applicable	Not Applicable
	"California"	"06"	"2003"	"2003"	"Feb., 2003"	"2003/02"	"Stroke, not specified as haemorrhage or infarction"	"I64"	374	Not Applicable	Not Applicable
	"California"	"06"	"2003"	"2003"	"Feb., 2003"	"2003/02"	"Cerebrovascular disease, unspecified"	"I67.9"	20	Not Applicable	Not Applicable
	"California"	"06"	"2003"	"2003"	"Feb., 2003"	"2003/02"	"Sequelae of stroke, not specified as haemorrhage or infarction"	"I69.4"	103	Not Applicable	Not Applicable
	"California"	"06"	"2003"	"2003"	"Feb., 2003"	"2003/02"	"Sequelae of other and unspecified cerebrovascular diseases"	"I69.8"	60	Not Applicable	Not Applicable
	"California"	"06"	"2003"	"2003"	"Mar., 2003"	"2003/03"	"Subarachnoid haemorrhage, unspecified"	"I60.9"	52	Not Applicable	Not Applicable
	"California"	"06"	"2003"	"2003"	"Mar., 2003"	"2003/03"	"Intracerebral haemorrhage, unspecified"	"I61.9"	108	Not Applicable	Not Applicable
	"California"	"06"	"2003"	"2003"	"Mar., 2003"	"2003/03"	"Intracranial haemorrhage (nontraumatic), unspecified"	"I62.9"	52	Not Applicable	Not Applicable
	"California"	"06"	"2003"	"2003"	"Mar., 2003"	"2003/03"	"Cerebral infarction, unspecified"	"I63.9"	62	Not Applicable	Not Applicable
	"California"	"06"	"2003"	"2003"	"Mar., 2003"	"2003/03"	"Stroke, not specified as haemorrhage or infarction"	"I64"	418	Not Applicable	Not Applicable
	"California"	"06"	"2003"	"2003"	"Mar., 2003"	"2003/03"	"Cerebrovascular disease, unspecified"	"I67.9"	18	Not Applicable	Not Applicable
	"California"	"06"	"2003"	"2003"	"Mar., 2003"	"2003/03"	"Sequelae of stroke, not specified as haemorrhage or infarction"	"I69.4"	97	Not Applicable	Not Applicable
	"California"	"06"	"2003"	"2003"	"Mar., 2003"	"2003/03"	"Sequelae of other and unspecified cerebrovascular diseases"	"I69.8"	89	Not Applicable	Not Applicable
	"California"	"06"	"2003"	"2003"	"Apr., 2003"	"2003/04"	"Subarachnoid haemorrhage, unspecified"	"I60.9"	58	Not Applicable	Not Applicable
	"California"	"06"	"2003"	"2003"	"Apr., 2003"	"2003/04"	"Intracerebral haemorrhage in brain stem"	"I61.3"	11	Not Applicable	Not Applicable
	"California"	"06"	"2003"	"2003"	"Apr., 2003"	"2003/04"	"Intracerebral haemorrhage, unspecified"	"I61.9"	118	Not Applicable	Not Applicable
	"California"	"06"	"2003"	"2003"	"Apr., 2003"	"2003/04"	"Intracranial haemorrhage (nontraumatic), unspecified"	"I62.9"	45	Not Applicable	Not Applicable
	"California"	"06"	"2003"	"2003"	"Apr., 2003"	"2003/04"	"Cerebral infarction, unspecified"	"I63.9"	37	Not Applicable	Not Applicable
	"California"	"06"	"2003"	"2003"	"Apr., 2003"	"2003/04"	"Stroke, not specified as haemorrhage or infarction"	"I64"	335	Not Applicable	Not Applicable
	"California"	"06"	"2003"	"2003"	"Apr., 2003"	"2003/04"	"Sequelae of cerebral infarction"	"I69.3"	12	Not Applicable	Not Applicable
	"California"	"06"	"2003"	"2003"	"Apr., 2003"	"2003/04"	"Sequelae of stroke, not specified as haemorrhage or infarction"	"I69.4"	84	Not Applicable	Not Applicable
	"California"	"06"	"2003"	"2003"	"Apr., 2003"	"2003/04"	"Sequelae of other and unspecified cerebrovascular diseases"	"I69.8"	72	Not Applicable	Not Applicable
	"California"	"06"	"2003"	"2003"	"May, 2003"	"2003/05"	"Subarachnoid haemorrhage, unspecified"	"I60.9"	41	Not Applicable	Not Applicable
	"California"	"06"	"2003"	"2003"	"May, 2003"	"2003/05"	"Intracerebral haemorrhage, unspecified"	"I61.9"	96	Not Applicable	Not Applicable
	"California"	"06"	"2003"	"2003"	"May, 2003"	"2003/05"	"Intracranial haemorrhage (nontraumatic), unspecified"	"I62.9"	69	Not Applicable	Not Applicable
	"California"	"06"	"2003"	"2003"	"May, 2003"	"2003/05"	"Cerebral infarction, unspecified"	"I63.9"	40	Not Applicable	Not Applicable
	"California"	"06"	"2003"	"2003"	"May, 2003"	"2003/05"	"Stroke, not specified as haemorrhage or infarction"	"I64"	392	Not Applicable	Not Applicable
	"California"	"06"	"2003"	"2003"	"May, 2003"	"2003/05"	"Cerebrovascular disease, unspecified"	"I67.9"	21	Not Applicable	Not Applicable
	"California"	"06"	"2003"	"2003"	"May, 2003"	"2003/05"	"Sequelae of stroke, not specified as haemorrhage or infarction"	"I69.4"	83	Not Applicable	Not Applicable
	"California"	"06"	"2003"	"2003"	"May, 2003"	"2003/05"	"Sequelae of other and unspecified cerebrovascular diseases"	"I69.8"	57	Not Applicable	Not Applicable
	"California"	"06"	"2003"	"2003"	"Jun., 2003"	"2003/06"	"Subarachnoid haemorrhage, unspecified"	"I60.9"	36	Not Applicable	Not Applicable
	"California"	"06"	"2003"	"2003"	"Jun., 2003"	"2003/06"	"Intracerebral haemorrhage, unspecified"	"I61.9"	90	Not Applicable	Not Applicable
	"California"	"06"	"2003"	"2003"	"Jun., 2003"	"2003/06"	"Intracranial haemorrhage (nontraumatic), unspecified"	"I62.9"	42	Not Applicable	Not Applicable
	"California"	"06"	"2003"	"2003"	"Jun., 2003"	"2003/06"	"Cerebral infarction, unspecified"	"I63.9"	42	Not Applicable	Not Applicable
	"California"	"06"	"2003"	"2003"	"Jun., 2003"	"2003/06"	"Stroke, not specified as haemorrhage or infarction"	"I64"	360	Not Applicable	Not Applicable
	"California"	"06"	"2003"	"2003"	"Jun., 2003"	"2003/06"	"Cerebrovascular disease, unspecified"	"I67.9"	12	Not Applicable	Not Applicable
	"California"	"06"	"2003"	"2003"	"Jun., 2003"	"2003/06"	"Sequelae of stroke, not specified as haemorrhage or infarction"	"I69.4"	79	Not Applicable	Not Applicable
	"California"	"06"	"2003"	"2003"	"Jun., 2003"	"2003/06"	"Sequelae of other and unspecified cerebrovascular diseases"	"I69.8"	51	Not Applicable	Not Applicable
	"California"	"06"	"2003"	"2003"	"Jul., 2003"	"2003/07"	"Subarachnoid haemorrhage, unspecified"	"I60.9"	42	Not Applicable	Not Applicable
	"California"	"06"	"2003"	"2003"	"Jul., 2003"	"2003/07"	"Intracerebral haemorrhage, unspecified"	"I61.9"	103	Not Applicable	Not Applicable
	"California"	"06"	"2003"	"2003"	"Jul., 2003"	"2003/07"	"Intracranial haemorrhage (nontraumatic), unspecified"	"I62.9"	60	Not Applicable	Not Applicable
	"California"	"06"	"2003"	"2003"	"Jul., 2003"	"2003/07"	"Cerebral infarction, unspecified"	"I63.9"	38	Not Applicable	Not Applicable
	"California"	"06"	"2003"	"2003"	"Jul., 2003"	"2003/07"	"Stroke, not specified as haemorrhage or infarction"	"I64"	337	Not Applicable	Not Applicable
	"California"	"06"	"2003"	"2003"	"Jul., 2003"	"2003/07"	"Cerebrovascular disease, unspecified"	"I67.9"	17	Not Applicable	Not Applicable
	"California"	"06"	"2003"	"2003"	"Jul., 2003"	"2003/07"	"Sequelae of stroke, not specified as haemorrhage or infarction"	"I69.4"	75	Not Applicable	Not Applicable
	"California"	"06"	"2003"	"2003"	"Jul., 2003"	"2003/07"	"Sequelae of other and unspecified cerebrovascular diseases"	"I69.8"	61	Not Applicable	Not Applicable
	"California"	"06"	"2003"	"2003"	"Aug., 2003"	"2003/08"	"Subarachnoid haemorrhage, unspecified"	"I60.9"	44	Not Applicable	Not Applicable
	"California"	"06"	"2003"	"2003"	"Aug., 2003"	"2003/08"	"Intracerebral haemorrhage, unspecified"	"I61.9"	100	Not Applicable	Not Applicable
	"California"	"06"	"2003"	"2003"	"Aug., 2003"	"2003/08"	"Intracranial haemorrhage (nontraumatic), unspecified"	"I62.9"	37	Not Applicable	Not Applicable
	"California"	"06"	"2003"	"2003"	"Aug., 2003"	"2003/08"	"Cerebral infarction, unspecified"	"I63.9"	37	Not Applicable	Not Applicable
	"California"	"06"	"2003"	"2003"	"Aug., 2003"	"2003/08"	"Stroke, not specified as haemorrhage or infarction"	"I64"	361	Not Applicable	Not Applicable
	"California"	"06"	"2003"	"2003"	"Aug., 2003"	"2003/08"	"Cerebrovascular disease, unspecified"	"I67.9"	18	Not Applicable	Not Applicable
	"California"	"06"	"2003"	"2003"	"Aug., 2003"	"2003/08"	"Sequelae of stroke, not specified as haemorrhage or infarction"	"I69.4"	82	Not Applicable	Not Applicable
	"California"	"06"	"2003"	"2003"	"Aug., 2003"	"2003/08"	"Sequelae of other and unspecified cerebrovascular diseases"	"I69.8"	52	Not Applicable	Not Applicable
	"California"	"06"	"2003"	"2003"	"Sep., 2003"	"2003/09"	"Subarachnoid haemorrhage, unspecified"	"I60.9"	32	Not Applicable	Not Applicable
	"California"	"06"	"2003"	"2003"	"Sep., 2003"	"2003/09"	"Intracerebral haemorrhage, unspecified"	"I61.9"	102	Not Applicable	Not Applicable
	"California"	"06"	"2003"	"2003"	"Sep., 2003"	"2003/09"	"Intracranial haemorrhage (nontraumatic), unspecified"	"I62.9"	48	Not Applicable	Not Applicable
	"California"	"06"	"2003"	"2003"	"Sep., 2003"	"2003/09"	"Cerebral infarction, unspecified"	"I63.9"	59	Not Applicable	Not Applicable
	"California"	"06"	"2003"	"2003"	"Sep., 2003"	"2003/09"	"Stroke, not specified as haemorrhage or infarction"	"I64"	359	Not Applicable	Not Applicable
	"California"	"06"	"2003"	"2003"	"Sep., 2003"	"2003/09"	"Cerebrovascular disease, unspecified"	"I67.9"	14	Not Applicable	Not Applicable
	"California"	"06"	"2003"	"2003"	"Sep., 2003"	"2003/09"	"Sequelae of stroke, not specified as haemorrhage or infarction"	"I69.4"	83	Not Applicable	Not Applicable
	"California"	"06"	"2003"	"2003"	"Sep., 2003"	"2003/09"	"Sequelae of other and unspecified cerebrovascular diseases"	"I69.8"	60	Not Applicable	Not Applicable
	"California"	"06"	"2003"	"2003"	"Oct., 2003"	"2003/10"	"Subarachnoid haemorrhage, unspecified"	"I60.9"	48	Not Applicable	Not Applicable
	"California"	"06"	"2003"	"2003"	"Oct., 2003"	"2003/10"	"Intracerebral haemorrhage, unspecified"	"I61.9"	99	Not Applicable	Not Applicable
	"California"	"06"	"2003"	"2003"	"Oct., 2003"	"2003/10"	"Intracranial haemorrhage (nontraumatic), unspecified"	"I62.9"	63	Not Applicable	Not Applicable
	"California"	"06"	"2003"	"2003"	"Oct., 2003"	"2003/10"	"Cerebral infarction, unspecified"	"I63.9"	42	Not Applicable	Not Applicable
	"California"	"06"	"2003"	"2003"	"Oct., 2003"	"2003/10"	"Stroke, not specified as haemorrhage or infarction"	"I64"	345	Not Applicable	Not Applicable
	"California"	"06"	"2003"	"2003"	"Oct., 2003"	"2003/10"	"Cerebrovascular disease, unspecified"	"I67.9"	11	Not Applicable	Not Applicable
	"California"	"06"	"2003"	"2003"	"Oct., 2003"	"2003/10"	"Sequelae of stroke, not specified as haemorrhage or infarction"	"I69.4"	87	Not Applicable	Not Applicable
	"California"	"06"	"2003"	"2003"	"Oct., 2003"	"2003/10"	"Sequelae of other and unspecified cerebrovascular diseases"	"I69.8"	57	Not Applicable	Not Applicable
	"California"	"06"	"2003"	"2003"	"Nov., 2003"	"2003/11"	"Subarachnoid haemorrhage, unspecified"	"I60.9"	40	Not Applicable	Not Applicable
	"California"	"06"	"2003"	"2003"	"Nov., 2003"	"2003/11"	"Intracerebral haemorrhage, unspecified"	"I61.9"	115	Not Applicable	Not Applicable
	"California"	"06"	"2003"	"2003"	"Nov., 2003"	"2003/11"	"Intracranial haemorrhage (nontraumatic), unspecified"	"I62.9"	54	Not Applicable	Not Applicable
	"California"	"06"	"2003"	"2003"	"Nov., 2003"	"2003/11"	"Cerebral infarction, unspecified"	"I63.9"	42	Not Applicable	Not Applicable
	"California"	"06"	"2003"	"2003"	"Nov., 2003"	"2003/11"	"Stroke, not specified as haemorrhage or infarction"	"I64"	379	Not Applicable	Not Applicable
	"California"	"06"	"2003"	"2003"	"Nov., 2003"	"2003/11"	"Cerebrovascular disease, unspecified"	"I67.9"	16	Not Applicable	Not Applicable
	"California"	"06"	"2003"	"2003"	"Nov., 2003"	"2003/11"	"Sequelae of stroke, not specified as haemorrhage or infarction"	"I69.4"	91	Not Applicable	Not Applicable
	"California"	"06"	"2003"	"2003"	"Nov., 2003"	"2003/11"	"Sequelae of other and unspecified cerebrovascular diseases"	"I69.8"	57	Not Applicable	Not Applicable
	"California"	"06"	"2003"	"2003"	"Dec., 2003"	"2003/12"	"Subarachnoid haemorrhage, unspecified"	"I60.9"	54	Not Applicable	Not Applicable
	"California"	"06"	"2003"	"2003"	"Dec., 2003"	"2003/12"	"Intracerebral haemorrhage, unspecified"	"I61.9"	125	Not Applicable	Not Applicable
	"California"	"06"	"2003"	"2003"	"Dec., 2003"	"2003/12"	"Intracranial haemorrhage (nontraumatic), unspecified"	"I62.9"	54	Not Applicable	Not Applicable
	"California"	"06"	"2003"	"2003"	"Dec., 2003"	"2003/12"	"Cerebral infarction, unspecified"	"I63.9"	51	Not Applicable	Not Applicable
	"California"	"06"	"2003"	"2003"	"Dec., 2003"	"2003/12"	"Stroke, not specified as haemorrhage or infarction"	"I64"	451	Not Applicable	Not Applicable
	"California"	"06"	"2003"	"2003"	"Dec., 2003"	"2003/12"	"Cerebrovascular disease, unspecified"	"I67.9"	19	Not Applicable	Not Applicable
	"California"	"06"	"2003"	"2003"	"Dec., 2003"	"2003/12"	"Sequelae of cerebral infarction"	"I69.3"	10	Not Applicable	Not Applicable
	"California"	"06"	"2003"	"2003"	"Dec., 2003"	"2003/12"	"Sequelae of stroke, not specified as haemorrhage or infarction"	"I69.4"	103	Not Applicable	Not Applicable
	"California"	"06"	"2003"	"2003"	"Dec., 2003"	"2003/12"	"Sequelae of other and unspecified cerebrovascular diseases"	"I69.8"	80	Not Applicable	Not Applicable
	"California"	"06"	"2004"	"2004"	"Jan., 2004"	"2004/01"	"Subarachnoid haemorrhage, unspecified"	"I60.9"	46	Not Applicable	Not Applicable
	"California"	"06"	"2004"	"2004"	"Jan., 2004"	"2004/01"	"Intracerebral haemorrhage in brain stem"	"I61.3"	12	Not Applicable	Not Applicable
	"California"	"06"	"2004"	"2004"	"Jan., 2004"	"2004/01"	"Intracerebral haemorrhage, unspecified"	"I61.9"	121	Not Applicable	Not Applicable
	"California"	"06"	"2004"	"2004"	"Jan., 2004"	"2004/01"	"Intracranial haemorrhage (nontraumatic), unspecified"	"I62.9"	64	Not Applicable	Not Applicable
	"California"	"06"	"2004"	"2004"	"Jan., 2004"	"2004/01"	"Cerebral infarction, unspecified"	"I63.9"	57	Not Applicable	Not Applicable
	"California"	"06"	"2004"	"2004"	"Jan., 2004"	"2004/01"	"Stroke, not specified as haemorrhage or infarction"	"I64"	454	Not Applicable	Not Applicable
	"California"	"06"	"2004"	"2004"	"Jan., 2004"	"2004/01"	"Cerebrovascular disease, unspecified"	"I67.9"	13	Not Applicable	Not Applicable
	"California"	"06"	"2004"	"2004"	"Jan., 2004"	"2004/01"	"Sequelae of stroke, not specified as haemorrhage or infarction"	"I69.4"	103	Not Applicable	Not Applicable
	"California"	"06"	"2004"	"2004"	"Jan., 2004"	"2004/01"	"Sequelae of other and unspecified cerebrovascular diseases"	"I69.8"	69	Not Applicable	Not Applicable
	"California"	"06"	"2004"	"2004"	"Feb., 2004"	"2004/02"	"Subarachnoid haemorrhage, unspecified"	"I60.9"	55	Not Applicable	Not Applicable
	"California"	"06"	"2004"	"2004"	"Feb., 2004"	"2004/02"	"Intracerebral haemorrhage, unspecified"	"I61.9"	101	Not Applicable	Not Applicable
	"California"	"06"	"2004"	"2004"	"Feb., 2004"	"2004/02"	"Intracranial haemorrhage (nontraumatic), unspecified"	"I62.9"	39	Not Applicable	Not Applicable
	"California"	"06"	"2004"	"2004"	"Feb., 2004"	"2004/02"	"Cerebral infarction, unspecified"	"I63.9"	45	Not Applicable	Not Applicable
	"California"	"06"	"2004"	"2004"	"Feb., 2004"	"2004/02"	"Stroke, not specified as haemorrhage or infarction"	"I64"	386	Not Applicable	Not Applicable
	"California"	"06"	"2004"	"2004"	"Feb., 2004"	"2004/02"	"Cerebrovascular disease, unspecified"	"I67.9"	19	Not Applicable	Not Applicable
	"California"	"06"	"2004"	"2004"	"Feb., 2004"	"2004/02"	"Sequelae of stroke, not specified as haemorrhage or infarction"	"I69.4"	81	Not Applicable	Not Applicable
	"California"	"06"	"2004"	"2004"	"Feb., 2004"	"2004/02"	"Sequelae of other and unspecified cerebrovascular diseases"	"I69.8"	53	Not Applicable	Not Applicable
	"California"	"06"	"2004"	"2004"	"Mar., 2004"	"2004/03"	"Subarachnoid haemorrhage, unspecified"	"I60.9"	53	Not Applicable	Not Applicable
	"California"	"06"	"2004"	"2004"	"Mar., 2004"	"2004/03"	"Intracerebral haemorrhage in brain stem"	"I61.3"	11	Not Applicable	Not Applicable
	"California"	"06"	"2004"	"2004"	"Mar., 2004"	"2004/03"	"Intracerebral haemorrhage, unspecified"	"I61.9"	112	Not Applicable	Not Applicable
	"California"	"06"	"2004"	"2004"	"Mar., 2004"	"2004/03"	"Intracranial haemorrhage (nontraumatic), unspecified"	"I62.9"	54	Not Applicable	Not Applicable
	"California"	"06"	"2004"	"2004"	"Mar., 2004"	"2004/03"	"Cerebral infarction, unspecified"	"I63.9"	35	Not Applicable	Not Applicable
	"California"	"06"	"2004"	"2004"	"Mar., 2004"	"2004/03"	"Stroke, not specified as haemorrhage or infarction"	"I64"	373	Not Applicable	Not Applicable
	"California"	"06"	"2004"	"2004"	"Mar., 2004"	"2004/03"	"Cerebrovascular disease, unspecified"	"I67.9"	16	Not Applicable	Not Applicable
	"California"	"06"	"2004"	"2004"	"Mar., 2004"	"2004/03"	"Sequelae of stroke, not specified as haemorrhage or infarction"	"I69.4"	90	Not Applicable	Not Applicable
	"California"	"06"	"2004"	"2004"	"Mar., 2004"	"2004/03"	"Sequelae of other and unspecified cerebrovascular diseases"	"I69.8"	65	Not Applicable	Not Applicable
